promptID,pairID,source,target,MTQE_annotator0,MTQE_annotator1,MTQE_annotator2,MTQE_annotator3,MTQE_annotator4,MTQE_annotator5,MTQE_annotator6,MTQE_scores,MTQE_z_scores,MTQE_mean,MTQE_z_mean
130366,391076,Karen caused emergency surgery .,Karen hat eine Notfall Operation verursacht .,91,73,69,,,,,"[91.0, 73.0, 69.0]","[0.584392116578454, 0.24361364941240005, 0.08971086648846861]",77.66666666666667,0.3059055441597742
7458,22370,The ad says that Forbes did the Republican party a disservice in 1996 .,"In der Anzeige steht , dass forbes die Republikanische Partei 1996 einen schlechten Dienst erwiesen hat .",100,90,69,100.0,,,,"[100.0, 90.0, 100.0]","[0.8296373394268215, 0.7879659154495712, 0.5119494008427243]",96.66666666666669,0.7098508852397057
95120,285352,There are scrolls of old textbooks for viewing at the Museum of Ethnography and History .,Es gibt schriftrollen von alten Lehrbüchern für die Besichtigung des Museums der Ethnographie und der Geschichte .,90,60,69,,,,,"[90.0, 60.0, 69.0]","[0.55714264737308, -0.17265573049837793, 0.08971086648846861]",73.0,0.15806592778772355
16528,49580,Why would Mr. Brown rescue us ?,Warum sollte Mr. Brown uns retten ?,100,85,100,,,,,"[100.0, 85.0, 100.0]","[0.8296373394268215, 0.6278623077915797, 1.0134899268248025]",95.0,0.8236631913477345
117987,353949,Hankinson graduated cum laude .,Einzelnachweise einzelnachweise,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-1.895309581110594, -2.093899022394276, -1.9664425258730487]",0.0,-1.9852170431259728
22512,67532,"Oliveri stumbled in his repetition of the word "" Kentucky "" .",Weblinks offizielle Website ( Englisch ) Einzelnachweise,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-1.895309581110594, -2.093899022394276, -1.9664425258730487]",0.0,-1.9852170431259728
67623,202864,The Chatterbox section does what it wants .,"Der Plappermaul-Bereich tut , was er will .",11,70,40,100.0,17.0,,,"[11.0, 40.0, 17.0]","[-1.5955654198514784, -0.7744695447939082, -1.1138636647969926]",22.66666666666667,-1.1612995431474598
90607,271813,A.B. Hubback and A.C. Norman are profound Australian architects .,Geschichte die Stadt wurde gegründet .,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-1.895309581110594, -2.093899022394276, -1.9664425258730487]",0.0,-1.9852170431259728
5900,17698,"McCain : Farmers Market Account , etc .","Mccain : Landwirte-Markt-Konto , usw.",100,90,80,,,,,"[100.0, 90.0, 80.0]","[0.8296373394268215, 0.7879659154495712, 0.41750343628523223]",90.0,0.678368897053875
120674,362008,I do not believe that should be allowed .,"Ich glaube nicht , dass das erlaubt sein sollte .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
30332,90992,"It is possible to quickly tell the difference between makers , and Mavens can do it .","Es ist möglich , schnell den Unterschied zwischen den Machern zu erkennen , und Experten kann es tun .",85,100,100,,,,,"[85.0, 100.0, 100.0]","[0.4208953013462091, 1.1081731307655542, 1.0134899268248025]",95.0,0.8475194529788553
106902,320696,Urea is on sale very cheap .,Harnstoff ist im Verkauf sehr billig .,65,85,91,,,,,"[65.0, 85.0, 91.0]","[-0.12409408276127395, 0.6278623077915797, 0.7452960060819959]",80.33333333333333,0.4163547437041005
110855,332553,Tuppence is talking about a stranger .,Penny redet von einem fremden .,50,30,29,,,,,"[50.0, 30.0, 29.0]","[-0.5328361208418863, -1.133277376446327, -1.102262114590672]",36.333333333333336,-0.9227918706262952
129536,388588,I don ; t want anything to do with the FDA .,Ich will nichts mit der Fda zu tun haben .,91,75,69,,,,,"[91.0, 75.0, 69.0]","[0.584392116578454, 0.30765509247559664, 0.08971086648846861]",78.33333333333333,0.32725269184750644
89734,269194,Adrin whispered that he 's a son of a whore .,"Adrin flüsterte , dass er ein Sohn einer Hure ist .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
92451,277345,It doesn 't cost companies anything to carry the insurance .,"Es kostet die Unternehmen nichts , die Versicherung zu tragen .",80,85,75,,,,,"[80.0, 85.0, 75.0]","[0.28464795531933834, 0.6278623077915797, 0.2685068136503397]",80.0,0.3936723589204192
99397,298183,Accountability spills over into the community itself ( in so many words ),Rechenschaftspflicht in die Gemeinschaft selbst übertragen ( in so vielen Worten ),75,75,75,,,,,"[75.0, 75.0, 75.0]","[0.1484006092924676, 0.30765509247559664, 0.2685068136503397]",75.0,0.2415208384728013
69074,207217,The plants were in heavy pots .,Die Pflanzen waren in schweren Töpfen .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
85959,257871,Many appendices are included .,Viele Anlagen sind enthalten .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
2278,6832,I don 't like their self-centeredness .,Ich mag ihre selbst nicht .,15,40,30,,,,,"[15.0, 40.0, 30.0]","[-1.4865675430299816, -0.813070161130344, -1.0724627900636934]",28.33333333333333,-1.1240334980746731
81228,243678,Exactly the same .,Genau das gleiche .,88,100,100,,,,,"[88.0, 100.0, 100.0]","[0.5026437089623316, 1.1081731307655542, 1.0134899268248025]",96.0,0.8747689221842294
103710,311122,You 're allowed to turn men into whatever you want .,"Du darfst Männer in alles verwandeln , was du willst .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
49090,147266,Gislebertus was responsible for this thing ., war für dieses Ding verantwortlich .,40,30,45,,,,,"[40.0, 30.0, 45.0]","[-0.8053308128956278, -1.133277376446327, -0.6254729221590156]",38.333333333333336,-0.8546937038336568
115266,345786,"The Townships of Ringlet , Tanah Rata , and Brinchang are spread over three districts .","Die Städte district , Tanah und Brinchang sind in drei Distrikte aufgeteilt .",40,30,50,,,,,"[40.0, 30.0, 50.0]","[-0.8053308128956278, -1.133277376446327, -0.4764762995241231]",40.0,-0.8050281629553594
128310,384912,"In exchange for the boring work , the Jocks nod to them on occasion .",Im Austausch für die langweilige Arbeit nicken die Sportler gelegentlich zu Ihnen .,85,55,69,,,,,"[85.0, 55.0, 69.0]","[0.4208953013462091, -0.33275933815636943, 0.08971086648846861]",69.66666666666667,0.0592822765594361
35272,105812,Nudist community there is not very welcoming to foreigners .,Die FKK-Gemeinde ist nicht sehr einladend für Ausländer .,100,85,70,,,,,"[100.0, 85.0, 70.0]","[0.8296373394268215, 0.6278623077915797, 0.11951019101544712]",85.0,0.5256699460779494
8731,26189,There are no arguments against counting psychic harm .,Es gibt keine Argumente gegen das zählen von psychischen Schäden .,91,100,69,95.0,,,,"[91.0, 100.0, 95.0]","[0.584392116578454, 1.1081731307655542, 0.2733965705105799]",95.33333333333331,0.6553206059515294
105803,317399,It takes patience to keep trying until it works .,"Es braucht Geduld , um es weiter zu versuchen , bis es funktioniert .",100,80,100,,,,,"[100.0, 80.0, 100.0]","[0.8296373394268215, 0.46775870013358817, 1.0134899268248025]",93.33333333333331,0.7702953221284041
28341,85019,There is plenty of evidence in this instance .,In diesem Fall gibt es genug Beweise .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
69972,209911,Mustangers are horse enthusiasts .,Mustangers sind Pferd .,11,30,30,,,,,"[11.0, 30.0, 30.0]","[-1.5955654198514784, -1.133277376446327, -1.0724627900636934]",23.66666666666667,-1.2671018621204997
7297,21887,Hungerford stated that the purpose of the conference was to achieve unanimity .,"Ford ( s ) , Berichterstatter . - ( en ) Frau Präsidentin , ich möchte Herrn Ford für seine",0,0,0,,,,,"[0.0, 0.0, 0.0]","[-1.895309581110594, -2.093899022394276, -1.9664425258730487]",0.0,-1.9852170431259728
84916,254742,"Be that as it may , it is very expensive .","Wie dem auch sei , es ist sehr teuer .",95,100,100,,,,,"[95.0, 100.0, 100.0]","[0.6933899933999507, 1.1081731307655542, 1.0134899268248025]",98.33333333333331,0.9383510169967691
86472,259410,The gash had already healed .,Die Wunde war schon verheilt .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
38741,116219,"Sadly , nothing is left of the Abbaye aux Hommes .",Leider bleibt nichts von der abbaye aux hommes übrig .,91,69,69,,,,,"[91.0, 69.0, 69.0]","[0.584392116578454, 0.11553076328600681, 0.08971086648846861]",76.33333333333333,0.2632112487843098
81556,244662,He 's totally guilty but that 's false hands down .,"Er ist total schuldig , aber das sind falsche Hände .",15,35,30,,,,,"[15.0, 35.0, 30.0]","[-1.4865675430299816, -0.9731737687883356, -1.0724627900636934]",26.66666666666667,-1.1774013672940036
10716,32144,A president 's affairs are silly and not to be taken seriously .,Die Angelegenheiten eines Präsidenten sind albern und dürfen nicht ernst genommen werden .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
119240,357706,yes yes that 's something you should say to those people,Ja ja das ist etwas was man zu diesen Leuten sagen sollte,89,100,100,,,,,"[89.0, 100.0, 100.0]","[0.5298931781677058, 1.1081731307655542, 1.0134899268248025]",96.33333333333331,0.8838520785860209
71160,213475,There were some guys who were backing McMahon .,"Es gab einige Typen , die Mcmahon unterstützten .",100,91,95,,,,,"[100.0, 91.0, 95.0]","[0.8296373394268215, 0.8199866369811696, 0.8644933041899099]",95.33333333333331,0.8380390935326337
38019,114053,There a plenty newspaper writers now more blunt than Royko was .,"Es gibt eine Menge Zeitungs Autoren , die jetzt mehr sind als Royko .",45,30,29,,,,,"[45.0, 30.0, 29.0]","[-0.6690834668687571, -1.133277376446327, -1.102262114590672]",34.666666666666664,-0.968207652635252
127580,382722,A special bicycle path was created along the Passeggiata delle Mura .,Ein besonderer Radweg wurde entlang der passeggiata delle Mura geschaffen .,85,69,69,,,,,"[85.0, 69.0, 69.0]","[0.4208953013462091, 0.11553076328600681, 0.08971086648846861]",74.33333333333333,0.2087123103735615
35422,106262,Davis has never considered working in the state of New York .,Davis hat nie die Arbeit im Staat New York Erwogen .,90,55,50,90.0,26.0,,,"[55.0, 50.0, 26.0]","[-0.33275933815636943, -0.4764762995241231, -0.7495699772321245]",43.66666666666666,-0.519601871637539
130125,390353,I don 't give a damn about Jane at all .,"Es ist mir egal , was Jane ist .",11,70,91,90.0,,,,"[70.0, 91.0, 90.0]","[0.14755148481760513, 0.7452960060819959, 0.03484374017843548]",83.66666666666667,0.3092304103593455
61557,184667,Every aspect of his life proves his egotism .,Jeder Aspekt seines Lebens beweist seinen Egoismus .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
49488,148460,Get off the couch during commercial breaks .,Runter von der Couch während der Werbepausen .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
115327,345969,We are never subject to every other national jurisdiction .,Wir unterliegen nie jeder anderen nationalen Gerichtsbarkeit .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
71309,213922,It was the first edition .,Es war die erste Ausgabe .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
96530,289582,It was cheap entertainment .,Es war billige Unterhaltung .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
90830,272482,Zero toes were curled .,Null Zehen waren ivie .,20,30,30,,,,,"[20.0, 30.0, 30.0]","[-1.350320197003111, -1.133277376446327, -1.0724627900636934]",26.66666666666667,-1.1853534545043771
62786,188353,"Yeah , that sounds about right .","Ja , das klingt richtig .",100,91,100,,,,,"[100.0, 91.0, 100.0]","[0.8296373394268215, 0.8199866369811696, 1.0134899268248025]",97.0,0.8877046344109312
92575,277717,That 's just the trail the kid was following .,"Das ist nur die Spur , die der Junge verfolgt hat .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
50067,150197,Purebred are better .,Reinrassige sind besser .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
72356,217063,"Besides that , no .","Abgesehen davon , nein .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
121204,363596,The President says we should increase wind power amounts .,"Der Präsident sagt , wir sollten die Wind erhöhen .",15,40,45,,,,,"[15.0, 40.0, 45.0]","[-1.4865675430299816, -0.813070161130344, -0.6254729221590156]",33.333333333333336,-0.9750368754397803
55257,165767,"No , disagreed Tuppence sadly ,","Nein , nein , nein , nein .",0,2,1,,,,,"[0.0, 2.0, 1.0]","[-1.895309581110594, -2.02985757933108, -1.9366432013460702]",1.0,-1.9539367872625808
75089,225262,Topham would not touch any of the three books .,Einzelnachweise Literatur einzelnachweise,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-1.895309581110594, -2.093899022394276, -1.9664425258730487]",0.0,-1.9852170431259728
105812,317426,I was there until all the garbage rotted,"Ich war da , bis der ganze Müll verrottet war .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
24048,72140,Service quality varies from customer to customer .,Die Service-Qualität variiert von Kunde zu Kunde .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
4877,14629,Tuppence stood up .,Zwei Penny stehen auf .,10,15,20,,,,,"[10.0, 15.0, 20.0]","[-1.6228148890568526, -1.6135881994203016, -1.3704560353334785]",15.0,-1.5356197079368776
33166,99494,Edinburgh was sparsely populated by the 18th century .,Geschichte die Stadt wurde am 18,0,2,29,,,,,"[0.0, 2.0, 29.0]","[-1.895309581110594, -2.02985757933108, -1.102262114590672]",10.333333333333334,-1.6758097583441154
60580,181736,His strip was about 30 year olds .,Sein Band war etwa 30 Jahre alt .,30,70,100,100.0,,,,"[70.0, 100.0, 100.0]","[0.14755148481760513, 1.0134899268248025, 0.5119494008427243]",90.0,0.5576636041617107
54718,164150,I 'll take care of that for you .,Ich werde das für dich erledigen .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
47123,141365,He didn 't think Tuppence could turn .,"Er dachte nicht , dass Penny sich umdrehen könnte .",50,20,29,,,,,"[50.0, 20.0, 29.0]","[-0.5328361208418863, -1.45348459176231, -1.102262114590672]",33.0,-1.029527609064956
95833,287491,You will not .,Das wirst du nicht .,51,90,100,100.0,,,,"[90.0, 100.0, 100.0]","[0.7879659154495712, 1.0134899268248025, 0.5119494008427243]",96.66666666666669,0.7711350810390326
79317,237945,I 'm not sure what you do to be more educated if you cant afford college .,"Ich bin mir nicht sicher , was sie tun , um besser erzogen zu werden , wenn sie sich das College nicht leisten können .",80,69,80,,,,,"[80.0, 69.0, 80.0]","[0.28464795531933834, 0.11553076328600681, 0.41750343628523223]",76.33333333333333,0.27256071829685913
113877,341619,Chang,Chang,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
83038,249108,Yeah that would be cool .,"Ja , das wäre cool .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
112655,337953,Ca 'daan didn 't rest .,Ca ' daan hat sich nicht erholt .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
92032,276088,I have yet to attend a Toronto game .,Ich muss noch an einem Toronto-Spiel teilnehmen .,50,75,95,100.0,,,,"[75.0, 95.0, 100.0]","[0.30765509247559664, 0.8644933041899099, 0.5119494008427243]",90.0,0.5613659325027437
33087,99257,We received a cost benefit analysis from the SEC .,Wir haben eine Kosten-Nutzen-Analyse von der sec erhalten .,90,69,69,,,,,"[90.0, 69.0, 69.0]","[0.55714264737308, 0.11553076328600681, 0.08971086648846861]",76.0,0.2541280923825185
